baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	R16W0	R8W7	R16W7	R8W0	R10W7	R6W0	R6W7	R10W0	R3W0	R9W7	R3W7	R9W0	R19W7	R21W0	R21W7	R19W0	Significant	Description	Symbol	KO	Phylum
1.90732733708815	0.905303154943747	2.37161527835275	0.381724288592263	0.702665882225259	0.999933555398506	0	0	0	0	12	0	0	0	8	87	5	32	0	0	0	3	No	phenylacetyl-CoA:acceptor oxidoreductase accessory protein	padA	K18360	K18360
7.32737576654529	0.104984123527959	2.00203386473809	0.0524387351168473	0.958179110399682	0.999933555398506	0	0	0	0	0	21	11	0	21	0	31	20	42	0	0	0	No	IclR family transcriptional regulator, acetate operon repressor	iclR	K13641	K13641
13.8422527683368	-0.763012426588729	1.26381535153844	-0.603737267204353	0.546018332964178	0.999933555398506	25	0	9	49	16	0	3	0	6	0	22	0	23	25	11	16	No	dihydroneopterin triphosphate diphosphatase [EC:3.6.1.67]	nudB, ntpA	K08310	K08310
1.87531213544902	-2.1543801672954	2.96579481686041	-0.726409040520218	0.467588050656875	0.999933555398506	0	0	0	0	0	16	7	0	18	0	0	0	0	0	0	0	No	UDP-glucose/galactose:(glucosyl)LPS alpha-1,2-glucosyl/galactosyltransferase [EC:2.4.1.-]	waaR, waaT, rfaJ	K03276	K03276
4.18604010896841	-2.23602655077889	2.31090334054232	-0.967598476124123	0.333244938627223	0.999933555398506	0	0	0	0	5	16	7	0	18	0	0	0	0	21	0	0	No	UDP-glucose:(galactosyl)LPS alpha-1,2-glucosyltransferase [EC:2.4.1.58]	waaJ, rfaJ	K03279	K03279
1.49363068865609	-1.74545625747607	2.9706602106366	-0.5875650978952	0.556824243666688	0.999933555398506	0	0	0	0	0	8	7	0	18	27	0	0	0	0	0	0	No	(galactosyl)LPS 1,2-glucosyltransferase [EC:2.4.1.-]	waaW	K12985	K12985
25.8844318107471	0.0542305411071488	1.15365467697881	0.0470076030456253	0.962507167875107	0.999933555398506	48	35	16	0	52	0	0	64	13	0	0	7	87	33	23	24	No	2-keto-myo-inositol isomerase [EC:5.3.99.11]	iolI	K06606	K06606
12.3520517179052	-0.72659616065957	1.14668430586635	-0.633649694987852	0.526309461472864	0.999933555398506	6	0	17	0	3	36	0	52	30	207	15	0	9	11	14	12	No	protein phosphatase [EC:3.1.3.16]	E3.1.3.16	K01090	K01090
6.11924205209367	-1.61787948147155	2.05515451895192	-0.787230092215466	0.431147184520719	0.999933555398506	0	0	0	0	3	32	20	0	15	0	6	30	0	0	0	0	No	glucose-6-phosphate isomerase, archaeal [EC:5.3.1.9]	pgi1	K06859	K06859
14.1954285220477	-0.624762457095285	1.62139285649909	-0.38532454031176	0.699996982062255	0.999933555398506	20	0	39	0	0	4	7	104	4	31	0	26	0	0	0	0	No	aminoglycoside 3'-phosphotransferase I [EC:2.7.1.95]	aph3-I	K19272	K19272
14.5584881991881	-0.685174990062025	1.50987983087613	-0.453794385520364	0.649976825018173	0.999933555398506	20	0	39	0	0	4	7	104	7	31	0	26	0	0	0	3	No	aminoglycoside 3'-phosphotransferase III [EC:2.7.1.95]	aph3-III	K19299	K19299
44.980303921175	-0.265092775754437	0.652643584876439	-0.406183071277143	0.684608091690945	0.999933555398506	34	41	20	0	19	25	94	171	107	42	45	75	77	6	24	25	No	hydrogenase-4 component B [EC:1.-.-.-]	hyfB	K12137	K12137
15.0365707999928	-0.148593219482131	1.16665312513828	-0.127367095051941	0.898649858443482	0.999933555398506	12	0	9	0	3	78	21	0	31	35	17	20	42	0	3	3	No	ascorbate PTS system EIIA or EIIAB component [EC:2.7.1.194]	ulaC, sgaA	K02821	K02821
10.6071188996523	0.156234044083495	1.67292310054091	0.0933898539825167	0.925593850640342	0.999933555398506	0	0	11	0	3	74	37	0	11	26	0	0	0	11	11	0	No	UDP-N-acetylglucosamine kinase [EC:2.7.1.176]	pezT	K16214	K16214
26.2537521715748	-0.150403843531297	0.953985290830294	-0.157658451316785	0.874725941984455	0.999933555398506	20	59	5	0	15	109	32	0	42	0	61	33	29	4	18	27	No	tagatose 6-phosphate kinase [EC:2.7.1.144]	lacC	K00917	K00917
59.9788037693915	0.00458275926804283	0.717347298633044	0.00638848055436412	0.994902764670683	0.999933555398506	120	0	38	0	91	83	52	48	43	63	30	48	118	62	77	34	No	divalent anion:Na+ symporter, DASS family	TC.DASS	K03319	K03319
11.5250906249792	-0.960686713057985	1.14776055992016	-0.837009692269625	0.402587120037915	0.999933555398506	22	0	0	18	4	24	30	47	19	0	16	3	26	0	3	7	No	2-dehydro-3-deoxyglucarate aldolase [EC:4.1.2.20]	garL	K01630	K01630
13.7381871618271	0.690292863041856	1.01108292214093	0.682726261047102	0.494779832322114	0.999933555398506	3	0	14	0	27	12	36	29	27	28	11	17	12	0	7	8	No	DnaK suppressor protein	dksA	K06204	K06204
6.05631539008694	1.63767545757176	2.07020275557206	0.791070079084702	0.428903098245783	0.999933555398506	7	0	0	0	26	15	16	0	0	27	0	0	0	2	0	0	No	maleate isomerase [EC:5.2.1.1]	nicE, maiA	K01799	K01799
6.874993485414	-0.516895202111925	1.61142305064101	-0.320769398145515	0.748385151637501	0.999933555398506	7	26	0	0	6	0	10	30	15	0	0	16	7	0	0	3	No	protein arginine phosphatase [EC:3.9.1.2]	ywlE	K20201	K20201
33.8098373615567	0.137540095114111	1.38330230718894	0.0994288048240242	0.920797813133079	0.999933555398506	0	0	18	0	23	20	114	25	201	26	143	59	7	0	0	8	No	trimethylamine-N-oxide reductase (cytochrome c) [EC:1.7.2.3]	torA	K07811	K07811
40.7691777593914	0.419735834111515	1.19146571319705	0.352285281449888	0.724624325243668	0.999933555398506	0	0	18	0	23	39	137	25	211	26	171	59	45	0	18	8	No	trimethylamine-N-oxide reductase (cytochrome c) [EC:1.7.2.3]	torZ	K07812	K07812
8.33857760095439	0.102521232519774	1.21310172755708	0.0845116532199068	0.932649638058545	0.999933555398506	8	0	0	0	5	4	7	27	8	17	14	6	22	13	10	0	No	geranylgeranyl diphosphate synthase, type I [EC:2.5.1.1 2.5.1.10 2.5.1.29]	idsA	K13787	K13787
4.50654521747676	-0.28644832308209	2.14800885615312	-0.133355280292043	0.893912410603477	0.999933555398506	0	0	4	0	10	22	19	28	5	0	0	0	0	0	0	0	No	type III secretion protein U	yscU, sctU, hrcU, ssaU	K03229	K03229
5.17543463531028	1.43701857110894	2.06752576648871	0.69504264198334	0.487028578666479	0.999933555398506	0	0	0	0	21	11	12	0	20	0	15	0	20	0	0	0	No	ADP-ribose diphosphatase [EC:3.6.1.-]	nudE	K08312	K08312
14.1086201710264	-0.182099051428841	1.02404126449444	-0.17782393907607	0.858861246308535	0.999933555398506	35	18	19	17	17	0	0	25	18	16	7	17	19	0	5	5	No	sarcosine oxidase, subunit beta [EC:1.5.3.24 1.5.3.1]	soxB	K00303	K00303
4.11212763574695	1.49573031374858	2.5634715844796	0.58347840592593	0.559571289693825	0.999933555398506	0	0	0	0	22	0	0	0	0	0	0	0	0	5	15	8	No	outer membrane protein FlgP	flgP	K09860	K09860
6.39630597175082	1.09993729858997	1.60972187254626	0.683308910284039	0.494411665011954	0.999933555398506	7	0	21	0	13	9	17	0	0	0	9	6	8	0	0	7	No	dissimilatory sulfite reductase beta subunit [EC:1.8.99.5]	dsrB	K11181	K11181
1.87417509402916	-4.35887315374028	2.98638525729585	-1.45958166083609	0.144405082487346	0.999933555398506	0	0	0	0	0	17	0	0	0	40	0	13	0	0	0	0	No	2-amino-4-ketopentanoate thiolase alpha subunit [EC:2.3.1.263]	ortA	K21399	K21399
25.9753822813155	-0.210718072099308	0.708786832275058	-0.297293999414389	0.766242062438999	0.999933555398506	27	29	59	33	4	37	24	16	53	0	38	14	17	23	16	23	No	stage V sporulation protein AA	spoVAA	K06403	K06403
0.668723434446339	2.85704538881445	3.00729728275651	0.950037565356911	0.34209316531929	0.999933555398506	0	0	0	0	3	0	0	0	0	0	9	16	0	0	0	0	No	UDP-perosamine 4-acetyltransferase [EC:2.3.1.-]	wbqR	K13006	K13006
0	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	No	rifamycin polyketide synthase modules 9 and 10	rifE	K15673	K15673
21.7227785434793	0.311059108626211	0.948016967625068	0.328115549878251	0.742824297166267	0.999933555398506	16	15	15	36	25	22	25	19	24	65	0	0	7	0	25	43	No	UDP-N-acetylglucosamine 4,6-dehydratase/5-epimerase [EC:4.2.1.115 5.1.3.-]	pseB, wbjB	K15894	K15894
14.7096302887575	0.37994067046855	1.57640962338352	0.241016462239723	0.80954235754283	0.999933555398506	0	0	0	0	26	60	49	0	0	37	9	32	0	10	12	0	No	acetyltransferase EpsM [EC:2.3.1.-]	epsM	K19429	K19429
21.261870583383	-0.813260780810533	1.24648350584257	-0.652444077277064	0.514114737738936	0.999933555398506	0	0	19	75	0	38	19	23	82	0	69	0	10	31	17	0	No	HTH-type transcriptional regulator, pleiotropic regulator of extracellular virulence genes	plcR	K20391	K20391
3.16626179036217	-2.31448827621011	2.43378816289896	-0.950981811602395	0.341613609022256	0.999933555398506	0	0	0	0	6	0	0	0	12	26	0	23	0	0	0	3	No	fumarylpyruvate hydrolase [EC:3.7.1.20]	nagK	K16165	K16165
2.26932424367658	-0.0227475068201898	2.71295975350421	-0.00838475646047012	0.993310010663183	0.999933555398506	0	0	0	0	0	0	11	0	14	0	0	0	14	0	0	7	No	putative xylitol transport system substrate-binding protein	xltC	K17205	K17205
14.1938808631936	-1.86570166432783	1.19822441582784	-1.55705528921211	0.119457359098212	0.999933555398506	7	0	4	19	13	0	0	35	40	0	30	42	6	23	0	9	No	transmembrane protein EpsG	epsG	K19419	K19419
18.8999541205463	-0.121432911671626	1.07274960815565	-0.11319781498723	0.909873727922244	0.999933555398506	12	29	19	0	21	17	0	0	64	0	50	31	21	9	9	25	No	carbon storage regulator	csrA	K03563	K03563
29.7821190679715	-0.371020901968314	0.758994140436837	-0.48883236668306	0.624960381279907	0.999933555398506	27	61	35	50	10	33	8	28	58	0	53	46	6	2	28	31	No	flagellar assembly factor FliW	fliW	K13626	K13626
3.19648021486675	0.381647909602705	2.43564504027697	0.156692745983752	0.875487004325541	0.999933555398506	0	15	0	0	7	0	0	0	9	0	0	0	0	11	4	0	No	CRISPR-associated protein Cmr1	cmr1	K07061	K07061
50.2128845889144	-0.434704303815268	0.585788545331024	-0.742083994779415	0.458036446422081	0.999933555398506	15	79	34	71	19	27	29	127	53	99	29	130	40	5	15	43	No	UDP-N-acetyl-D-mannosaminuronic acid dehydrogenase [EC:1.1.1.336]	wecC	K02472	K02472
35.2345918732211	-0.937126677375532	0.717556655741731	-1.30599677374163	0.191553654721644	0.999933555398506	23	21	13	0	31	50	13	121	28	55	40	98	11	12	8	43	No	BlaI family transcriptional regulator, penicillinase repressor	blaI	K02171	K02171
33.2546086285776	-0.306483242260108	0.841270395963851	-0.364310028892634	0.715626511735579	0.999933555398506	27	97	11	93	15	8	3	0	7	14	26	54	20	54	43	9	No	polysaccharide biosynthesis protein PelD	pelD	K21009	K21009
9.10210153491222	-0.308555530504338	1.68077456087352	-0.183579367326917	0.854343450501515	0.999933555398506	14	18	0	0	16	50	0	0	20	0	25	0	0	7	6	0	No	uncharacterized protein	ygaC	K07586	K07586
2.40091146185667	0.428008657253491	2.50699538063395	0.170725746269727	0.864439417441415	0.999933555398506	4	0	0	0	0	0	4	0	0	0	19	0	0	0	3	9	No	isopenicillin-N N-acyltransferase like protein	IAL	K19200	K19200
26.580311452976	0.37133360731384	0.903080588107327	0.411185460305464	0.680936548842951	0.999933555398506	30	25	23	0	50	21	37	75	37	0	9	0	94	14	17	26	No	aromatic amino acid transport protein AroP	aroP	K11734	K11734
25.7518269724096	-0.945246786000469	0.755816158045035	-1.25063056133307	0.211069295201914	0.999933555398506	33	25	4	14	0	44	10	43	14	47	14	54	11	42	26	8	No	polysaccharide biosynthesis protein PelG	pelG	K21012	K21012
152.552493706205	0.683723541677737	0.600332285110617	1.13890849890199	0.254741320432507	0.999933555398506	97	150	122	261	59	145	261	22	45	628	45	144	83	105	124	53	No	3-oxoacyl-[acyl-carrier-protein] synthase I [EC:2.3.1.41]	fabB	K00647	K00647
22.5011324784653	-0.485786573945205	1.12658509458199	-0.431202734956699	0.666320965479182	0.999933555398506	43	0	35	0	9	82	34	16	31	0	47	23	44	0	0	23	No	phosphatidylglycerol lysyltransferase [EC:2.3.2.3]	mprF, fmtC	K14205	K14205
25.8308035842393	-0.221402896966501	1.80196859423379	-0.122867234021158	0.902212232451095	0.999933555398506	0	65	7	133	0	20	30	0	6	91	0	57	0	0	0	3	No	heparan-sulfate lyase [EC:4.2.2.8]	hepC	K19052	K19052
47.3326658303925	0.668030826682522	1.68003232170663	0.397629746791965	0.690903129959517	0.999933555398506	16	0	26	0	11	160	178	0	9	226	0	98	0	0	30	12	No	outer membrane protein, multidrug efflux system	oprN	K18300	K18300
23.0103335929872	-0.196628975686903	1.06585539129388	-0.184479974763001	0.853636935370023	0.999933555398506	36	16	46	48	16	80	12	0	55	0	52	4	22	0	8	0	No	N-acetylgalactosamine PTS system EIIA component [EC:2.7.1.-]	agaF	K02744	K02744
0	0	0	0	1	NA	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	No	nodulation protein E [EC:2.3.1.-]	nodE	K14660	K14660
21.1386196896878	0.128410851205354	0.821956406827969	0.156225865676876	0.875854989188453	0.999933555398506	20	42	13	18	11	39	40	0	55	0	22	9	39	20	22	8	No	4-hydroxybenzoate polyprenyltransferase [EC:2.5.1.39]	ubiA	K03179	K03179
38.4679522395738	0.175528026195414	0.924743854438869	0.189812590105748	0.84945598977546	0.999933555398506	40	0	43	43	7	97	116	17	82	0	161	21	69	3	0	18	No	malate:Na+ symporter	maeN	K11616	K11616
2.11653825628822	-4.52904327868518	2.86563534107538	-1.58046741459629	0.113999863565925	0.999933555398506	5	0	0	0	0	0	0	0	0	0	0	18	0	0	0	3	No	pantoate ligase / CMP/dCMP kinase [EC:6.3.2.1 2.7.4.25]	panC-cmk	K13799	K13799
32.1372892260655	0.214670018064041	0.822389904256718	0.261031922878554	0.794067889525248	0.999933555398506	18	0	35	13	13	76	32	0	61	97	51	56	32	7	19	15	No	lactate racemase [EC:5.1.2.1]	larA	K22373	K22373
16.3065788817014	0.909460063224714	1.24805692873088	0.728700784626484	0.466184712754191	0.999933555398506	0	34	30	16	43	0	0	16	6	0	0	4	9	7	27	36	No	beta-agarase [EC:3.2.1.81]	E3.2.1.81	K01219	K01219
2.10854406575669	-2.25264404865279	2.49906908650817	-0.901393267122639	0.367379259948534	0.999933555398506	4	0	0	0	0	0	0	0	12	0	4	11	0	0	2	0	No	haloacetate dehalogenase [EC:3.8.1.3]	dehH	K01561	K01561
14.3593591483103	1.20756680990178	1.1281331565734	1.0704115935832	0.284434083056869	0.999933555398506	5	0	8	0	17	23	59	0	22	0	13	14	50	3	28	6	No	formate dehydrogenase iron-sulfur subunit	fdoH, fdsB	K00124	K00124
38.0083710916124	0.341008018696682	1.22261354973497	0.278917257845378	0.78030832406512	0.999933555398506	32	0	48	0	33	43	81	30	227	0	171	10	27	0	16	3	No	yersiniabactin nonribosomal peptide/polyketide synthase	irp1, HMWP1	K04786	K04786
55.8382934122407	-0.246132979993051	0.605982433161237	-0.406171807174419	0.684616367523362	0.999933555398506	96	41	25	66	34	93	53	16	70	0	157	53	111	51	40	19	No	cellobiose PTS system EIIA component [EC:2.7.1.196 2.7.1.205]	celC, chbA	K02759	K02759
6.2022028193227	-0.403805664861677	1.91175731980513	-0.211222240751163	0.832713856634988	0.999933555398506	0	25	0	0	0	31	0	0	15	0	0	0	11	12	8	4	No	lactose PTS system EIIA component [EC:2.7.1.207]	lacF	K02786	K02786
6.22750476171346	1.34692984954786	1.8753377335484	0.718233214984313	0.472613501169659	0.999933555398506	9	0	13	0	13	6	23	0	17	0	0	0	30	0	0	0	No	23S rRNA (adenine2030-N6)-methyltransferase [EC:2.1.1.266]	rlmJ	K07115	K07115
18.2146283094708	-0.349848624269378	1.05791382998543	-0.330696711162379	0.740873586777322	0.999933555398506	0	16	10	0	27	80	32	30	35	0	13	0	19	11	13	33	No	tRNA (uracil-5-)-methyltransferase [EC:2.1.1.35]	trmA	K00557	K00557
35.755393509611	-0.438579283181068	0.642268432255375	-0.682859784406596	0.494695447974378	0.999933555398506	29	26	30	16	17	134	30	46	80	0	77	24	75	10	17	33	No	D-galactosamine 6-phosphate deaminase/isomerase [EC:3.5.99.-]	agaS	K02082	K02082
28.5078174388318	0.680790900533833	1.02829248705506	0.662059588204866	0.5079330335664	0.999933555398506	0	0	0	0	43	35	54	32	56	106	60	41	27	3	7	24	No	[glutamine synthetase] adenylyltransferase / [glutamine synthetase]-adenylyl-L-tyrosine phosphorylase [EC:2.7.7.42 2.7.7.89]	glnE	K00982	K00982
2.3345030821035	-1.83348528286389	2.6842873677799	-0.683043590962585	0.494579298141405	0.999933555398506	0	0	0	17	0	4	0	0	15	0	0	0	12	0	0	0	No	AraC family transcriptional regulator, L-rhamnose operon regulatory protein RhaS	rhaS	K02855	K02855
2.33429195908269	-1.41592756477016	2.69436079811543	-0.525515204110947	0.599225086732498	0.999933555398506	0	0	0	0	0	10	0	0	21	0	0	4	15	0	0	0	No	AraC family transcriptional regulator, dual regulator of chb operon	chbR, celD	K03490	K03490
27.8005066770024	0.220895350976187	0.855104392299338	0.25832559505654	0.796155634455228	0.999933555398506	62	27	47	0	39	22	0	30	32	17	63	3	30	34	11	9	No	energy-coupling factor transport system substrate-specific component	mtsT	K16924	K16924
14.852443438304	2.50708112461195	1.13718706044291	2.20463388286839	0.027479796129181	0.999933555398506	0	46	27	0	10	0	4	0	29	31	24	6	37	0	22	6	Yes	exodeoxyribonuclease X [EC:3.1.11.-]	exoX	K10857	K10857
126.876592063709	0.606301674894232	0.461907249998142	1.31260480301331	0.189316150326166	0.999933555398506	52	69	100	81	181	136	269	24	109	278	59	125	47	88	159	139	No	uncharacterized protein	K07148	K07148	K07148
21.7089179157921	-0.249195381453879	1.23877237250365	-0.201163173303774	0.840570986288124	0.999933555398506	0	0	58	0	3	60	44	16	153	0	39	4	17	0	2	17	No	alpha,alpha-trehalose phosphorylase [EC:2.4.1.64]	treP	K05342	K05342
19.5895887850221	1.40637374542152	1.10857906609346	1.26862737033043	0.204573997642073	0.999933555398506	0	16	13	0	10	55	67	0	22	107	8	14	8	7	5	0	No	(2R)-sulfolactate sulfo-lyase subunit beta [EC:4.4.1.24]	suyB	K16846	K16846
11.269319547965	-1.01019656991603	1.78252716608766	-0.566721556414336	0.570903372892103	0.999933555398506	31	0	6	0	35	0	0	84	0	0	0	0	12	9	0	7	No	minor extracellular protease Epr [EC:3.4.21.-]	epr	K13277	K13277
119.158750989477	-0.103755816020347	0.514977166188857	-0.201476536888428	0.840325974106529	0.999933555398506	105	155	119	187	58	127	72	87	99	0	292	75	169	140	103	118	No	ATP-binding cassette, subfamily C, bacteriocin exporter	blpA, lagD	K20344	K20344
73.9064964545512	-0.343668049473844	0.639549683302972	-0.537359424054377	0.59101936548846	0.999933555398506	30	151	30	283	14	66	35	77	44	0	202	42	121	82	38	39	No	oligogalacturonide transport system permease protein	togN	K10194	K10194
4.44110831269772	0.605754793739935	1.84351178228794	0.32858742730038	0.742467552415565	0.999933555398506	0	0	0	0	5	0	8	0	0	0	9	4	16	3	9	15	No	GntR family transcriptional regulator, transcriptional regulator of bglA	yydK	K03489	K03489
10.5713881608152	0.276938782646136	1.42522600416497	0.194312187566625	0.845931443210596	0.999933555398506	3	0	3	0	11	31	35	0	24	0	19	22	49	0	0	3	No	S-(hydroxymethyl)glutathione dehydrogenase / alcohol dehydrogenase [EC:1.1.1.284 1.1.1.1]	frmA, ADH5, adhC	K00121	K00121
17.57230444107	0.349896293702112	0.975769573004513	0.358584960406932	0.719905599408475	0.999933555398506	15	0	11	0	18	15	32	31	8	0	21	26	29	14	43	9	No	thiosulfate reductase / polysulfide reductase chain A [EC:1.8.5.5]	phsA, psrA	K08352	K08352
14.5865485628672	-3.66767467677787	1.33710005770681	-2.74300689438912	0.00608794072665955	0.999933555398506	6	0	0	0	67	3	0	161	7	0	3	13	10	0	3	59	Yes	acetyl-CoA decarbonylase/synthase, CODH/ACS complex subunit gamma [EC:2.1.1.245]	cdhE, acsC	K00197	K00197
1.99013741647103	-1.98646956798643	2.51786267558883	-0.788950718895687	0.430140810361299	0.999933555398506	0	0	0	0	3	0	0	11	0	0	0	0	0	7	2	6	No	subtilisin [EC:3.4.21.62]	aprE	K01342	K01342
0.721827275164313	0.349120769491763	3.01211289602238	0.115905605647382	0.907727352978322	0.999933555398506	0	0	0	0	3	0	0	0	0	0	0	0	0	0	2	4	No	autotransporter serine protease [EC:3.4.21.-]	sphB1, nalP, ausP	K12688	K12688
0.721827275164313	0.349120769491763	3.01211289602238	0.115905605647382	0.907727352978322	0.999933555398506	0	0	0	0	3	0	0	0	0	0	0	0	0	0	2	4	No	major intracellular serine protease [EC:3.4.21.-]	isp	K13275	K13275
1.49255690502498	0.959012885425915	2.58059128742799	0.371625251196496	0.710171885759157	0.999933555398506	0	0	7	0	3	4	0	0	0	0	0	0	0	0	2	4	No	membrane-anchored mycosin MYCP [EC:3.4.21.-]	mycP	K14743	K14743
0.721827275164313	0.349120769491763	3.01211289602238	0.115905605647382	0.907727352978322	0.999933555398506	0	0	0	0	3	0	0	0	0	0	0	0	0	0	2	4	No	aqualysin 1 [EC:3.4.21.111]	pstI	K20754	K20754
0.143130542547349	-1.11922434376743	3.0570931926321	-0.366107368419411	0.714284959451101	0.999933555398506	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	No	acetoin utilization transport system permease protein	ytrC_D	K16919	K16919
9.90950183534463	-0.85378859070028	1.54318214456028	-0.553264949124696	0.580081998528019	0.999933555398506	0	0	0	0	0	52	4	13	6	16	0	12	44	0	5	27	No	2-O-(6-phospho-alpha-D-mannosyl)-D-glycerate hydrolase [EC:3.2.1.-]	mngB	K15524	K15524
22.3537610499276	-1.11628575373146	1.1125356156554	-1.00337080271704	0.31568198605302	0.999933555398506	26	0	6	37	0	42	22	0	79	0	54	28	68	23	0	16	No	type VI secretion system secreted protein VgrG	vgrG	K11904	K11904
11.1738861735298	-0.520698477097624	1.4231389147416	-0.365880288778532	0.714454405350966	0.999933555398506	0	0	4	0	16	3	16	76	9	0	9	34	16	0	13	0	No	phosphomannomutase / phosphoglucomutase [EC:5.4.2.8 5.4.2.2]	pmm-pgm	K15778	K15778
7.35011463530974	0.815488290440685	2.18784093478694	0.372736553866564	0.709344527773682	0.999933555398506	0	0	0	0	0	0	15	0	7	45	0	29	24	0	0	0	No	prophage regulatory protein	alpA	K07733	K07733
3.35714091682767	-0.569413589993858	2.04825797752735	-0.277998961186155	0.781013156188913	0.999933555398506	4	0	4	0	0	6	17	21	0	0	4	6	0	0	0	0	No	uncharacterized protein	K07013	K07013	K07013
