OG	Kingdom	Description	0505-0101	R1W5
2ZCMI	Bacteria	-	5.790417	0
COG1330	Bacteria	Exodeoxyribonuclease V, gamma subunit	18.475542	0
31J9A	Bacteria	-	12.198005	0
2Z96S	Bacteria	P22 coat protein-protein 5 domain protein	13.4611305	5.130745
344QE	Bacteria	-	7.8103695	0
33V7U	Bacteria	-	6.628571	33.939243
31FEA	Bacteria	-	12.42662	33.939243
COG4219	Bacteria	PFAM BlaR1 peptidase M56	122.34975299999999	458.09444019999995
30W38	Bacteria	-	18.6177886	3.4186375
347SN	Bacteria	-	8.444795	0
COG2203	Bacteria	Putative diguanylate phosphodiesterase	98.58475479999998	100.79053240000003
2ZV9M	Bacteria	-	35.25682020000001	6.317368
30K3X	Bacteria	-	4.447916	0
30FSI	Bacteria	-	4.2542887	0
335V5	Bacteria	-	15.3129505	0
304KC	Bacteria	-	22.348989	99.061935
31IBG	Bacteria	Cysteine-rich VLP	29.9271702	99.061935
330NJ	Bacteria	-	14.4906104	148.624035
321T0	Bacteria	Domain of unknown function (DUF4315)	12.579284	99.061935
33AUR	Bacteria	-	12.1587364	0
COG2316	Bacteria	PFAM metal-dependent phosphohydrolase, HD sub domain	44.3428308	20.1294941
COG1952	Bacteria	One of the proteins required for the normal export of preproteins out of the cell cytoplasm. It is a molecular chaperone that binds to a subset of precursor proteins, maintaining them in a translocation-competent state. It also specifically binds to its receptor SecA	12.611082	0
30ZSH	Bacteria	Protein of unknown function (DUF3945)	3.4596262	29.0241028
33CRI	Bacteria	PilZ domain	7.948851	0
COG2257	Bacteria	FlhB HrpN YscU SpaS Family	7.948851	45.6858307
2Z7XB	Bacteria	MobA/MobL family	25.6581514	60.92462020000001
32UNY	Bacteria	Domain of unknown function (DUF5348)	7.552696	0
33DKE	Bacteria	Psort location Cytoplasmic, score 8.87	57.038227	246.149952
32RZW	Bacteria	Polyketide cyclase / dehydrase and lipid transport	9.608591	20.6114515
COG2049	Bacteria	Psort location Cytoplasmic, score 8.87	27.3323405	11.5256231
32N72	Bacteria	-	6.972152	0
33KZ4	Bacteria	-	5.6029952	0
33QEH	Bacteria	PcfK-like protein	4.929056	0
32RMI	Bacteria	-	11.712486	0
333GD	Bacteria	-	6.7878466	0
33NM3	Bacteria	-	6.7878466	6.228013
30HSG	Bacteria	Helix-turn-helix domain	51.944969	7.973611
328MX	Bacteria	-	11.118754	0
32NRW	Bacteria	-	8.661218	0
32TDH	Bacteria	-	27.678031100000002	0
COG2258	Bacteria	MOSC domain-containing protein-containing proteincontaining protein	15.843520100000001	7.2990523
COG2116	Bacteria	Formate/nitrite transporter	23.2354026	26.6741904
339JK	Bacteria	-	15.141593199999999	0
32UQH	Bacteria	Psort location Cytoplasmic, score	4.7699413	0
344BJ	Bacteria	-	4.7699413	0
33C91	Bacteria	Protein of unknown function (DUF2877)	8.71482	2.8657372
31YQM	Bacteria	-	7.26235	0
31T4B	Bacteria	-	7.26235	0
2ZAA7	Bacteria	RteC protein	16.2037603	47.532298000000004
325E9	Bacteria	-	8.520507	0
321E3	Bacteria	-	7.69719	0
323DN	Bacteria	-	7.69719	0
30FWD	Bacteria	Virus attachment protein p12 family	10.4123745	0
31WXX	Bacteria	-	18.003904	0
31YHV	Bacteria	-	4.99794	0
31QEE	Bacteria	-	4.99794	0
31TJN	Bacteria	Helix-turn-helix XRE-family like proteins	30.85257	5.481737
2ZA15	Bacteria	Psort location Cytoplasmic, score	67.531536	29.2320586
307F9	Bacteria	Psort location Cytoplasmic, score	32.47698	167.71727
31N0K	Bacteria	Psort location Cytoplasmic, score 8.87	23.99815	0
2Z9CM	Bacteria	Domain of unknown function (DUF4304)	23.99815	167.71727
COG1144	Bacteria	2-oxoacid acceptor oxidoreductase, delta subunit, pyruvate 2-ketoisovalerate family	8.871091499999999	0
32MHX	Bacteria	-	5.4397755	0
2Z9FI	Bacteria	Psort location CytoplasmicMembrane, score	67.8087143	9.7025084
2ZB4M	Bacteria	-	17.1574766	2.6710374
30K4E	Bacteria	Putative cell wall binding repeat	9.87452	0
2ZB0A	Bacteria	-	5.465354	6.424627
2Z85H	Bacteria	Domain of unknown function (DUF4914)	4.624531	30.899479499999998
31D08	Bacteria	-	28.071014400000003	9.553052000000001
322EB	Bacteria	-	17.309237	0
COG0163	Bacteria	Flavin prenyltransferase that catalyzes the synthesis of the prenylated FMN cofactor (prenyl-FMN) for 4-hydroxy-3- polyprenylbenzoic acid decarboxylase UbiD. The prenyltransferase is metal-independent and links a dimethylallyl moiety from dimethylallyl monophosphate (DMAP) to the flavin N5 and C6 atoms of FMN	31.9751179	40.814983100000006
COG3775	Bacteria	PTS system sugar-specific permease component	36.0357976	68.5121939
334M6	Bacteria	-	11.1445406	0
COG2043	Bacteria	Uncharacterised ArCR, COG2043	16.7321505	3.3818781
2Z8FT	Bacteria	-	25.395934000000004	0
30YQC	Bacteria	Succinate dehydrogenase/Fumarate reductase transmembrane subunit	8.889024	7.1807
2Z833	Bacteria	HmuY protein	3.8095818	7.8140287
3270X	Bacteria	-	21.038239	0
32Q5M	Bacteria	-	10.20721	0
328RM	Bacteria	-	10.20721	0
33JG5	Bacteria	Psort location Cytoplasmic, score 8.96	7.4585257	9.0051665
32VAK	Bacteria	Domain of unknown function (DUF4624)	7.4395085000000005	0
31DXZ	Bacteria	-	18.986078	106.47661
COG4103	Bacteria	Tellurite resistance protein TerB	7.6797614	5.8379833
2Z7QU	Bacteria	Domain of unknown function (DUF932)	26.7518611	254.74538099999998
32VQX	Bacteria	-	5.9890256	0
COG0160	Bacteria	Belongs to the class-III pyridoxal-phosphate-dependent aminotransferase family	32.634988	0
342IY	Bacteria	-	15.462054	0
30W77	Bacteria	-	7.287886	0
338N2	Bacteria	Phage protein Gp19/Gp15/Gp42	7.287886	0
2ZC6N	Bacteria	Domain of unknown function (DUF4272)	21.423989600000002	4.50379
COG0276	Bacteria	Catalyzes the ferrous insertion into protoporphyrin IX	24.020444599999998	5.481737
33HI6	Bacteria	-	6.037169	0
2Z85S	Bacteria	-	19.3406417	2.9811816
COG1915	Bacteria	PFAM LOR SDH bifunctional enzyme conserved region	26.206663600000002	32.2934667
2Z8SR	Bacteria	-	6.0566435	132.9969756
301GC	Bacteria	-	31.0938595	44.930668
30J1S	Bacteria	Psort location Cytoplasmic, score 8.96	40.038635	0
2ZBMQ	Bacteria	-	6.2763267	2.4286845
3369E	Bacteria	-	6.2763267	4.3232255
2ZVSJ	Bacteria	-	6.2763267	4.3232255
32TG4	Bacteria	Helix-turn-helix domain	3.6891482	0
33098	Bacteria	Psort location Cytoplasmic, score	63.960020899999996	113.2237845
342AF	Bacteria	-	3.4815288	0
30W9Q	Bacteria	-	3.4815288	0
33QI0	Bacteria	-	3.4815288	0
3345T	Bacteria	-	7.6406384	0
2Z7TB	Bacteria	5'-nucleotidase	6.7674227	0
32CTH	Bacteria	-	4.8052945	0
2Z9QV	Bacteria	Domain of unknown function (DUF4317)	16.4945815	31.53971
COG2840	Bacteria	Smr protein MutS2	8.760678	2.795686
COG1872	Bacteria	Belongs to the UPF0235 family	8.775009	9.42366
32PHK	Bacteria	Domain of unknown function (DUF5058)	8.560301	2.599295
330I1	Bacteria	-	10.607279499999999	5.190011
COG4670	Bacteria	COG COG4670 Acyl CoA acetate 3-ketoacid CoA transferase	81.6707558	105.1359822
COG3577	Bacteria	gag-polyprotein putative aspartyl protease	5.9328365	39.2419905
345C6	Bacteria	-	5.5053935	0
31J2V	Bacteria	-	5.285178	0
COG1017	Bacteria	Oxidoreductase FAD-binding domain	8.152445	0
32TTC	Bacteria	-	11.268008	0
COG4134	Bacteria	Bacterial extracellular solute-binding protein	36.9796055	20.5136044
COG1868	Bacteria	flagellar motor switch protein	20.1073825	11.5945713
COG1886	Bacteria	Type III flagellar switch regulator (C-ring) FliN C-term	8.405003	0
30FC7	Bacteria	Psort location Cytoplasmic, score 8.87	5.0956426	8.587431
327ER	Bacteria	-	5.0956426	0
311QS	Bacteria	-	60.549744	0
33IZ1	Bacteria	-	5.560174	0
30MJ5	Bacteria	Protein of unknown function (DUF3164)	5.560174	17.685171
2Z9SK	Bacteria	Domain of unknown function (DUF4366)	18.3401641	21.745266
2Z9X2	Bacteria	Psort location Cytoplasmic, score	16.283253499999997	18.725701700000002
COG4576	Bacteria	Ethanolamine utilization protein EutN carboxysome structural protein Ccml	13.472510199999999	13.0469313
31BS9	Bacteria	BMC domain	9.39824	3.1140065
COG4820	Bacteria	MreB/Mbl protein	13.2670581	19.9982744
COG1815	Bacteria	Structural component of flagellum, the bacterial motility apparatus. Part of the rod structure of flagellar basal body	13.885893	3.242419
COG1558	Bacteria	Flagellar basal body rod protein	12.4611731	7.0628153000000005
2ZC7U	Bacteria	SMI1-KNR4 cell-wall	33.228493	0
2ZAM1	Bacteria	Putative inner membrane protein (DUF1819)	16.1834969	15.699116100000001
33E7K	Bacteria	-	7.8800764	0
31UAF	Bacteria	An automated process has identified a potential problem with this gene model	41.8021422	3.4753003
33R98	Bacteria	-	5.6444187	7.528276
COG3950	Bacteria	AAA ATPase domain	22.2721702	36.3761042
30J2J	Bacteria	-	9.293353	7.3601255000000005
COG3392	Bacteria	D12 class N6 adenine-specific DNA methyltransferase	6.800015	9.356271
32V6S	Bacteria	Domain of unknown function (DUF4340)	22.0646495	48.4132488
2Z9IV	Bacteria	Psort location Cytoplasmic, score	18.252850799999997	47.2912315
30FPE	Bacteria	-	14.8380984	0
339HK	Bacteria	Protein of unknown function (DUF2721)	16.945208	3.0314665
32TS2	Bacteria	Psort location Cytoplasmic, score	51.3304624	3.242419
2ZNAM	Bacteria	-	9.1768246	0
30444	Bacteria	Cro/C1-type HTH DNA-binding domain	4.375701	3.2761946
COG3708	Bacteria	Transcriptional regulator	58.71125010000001	19.9859226
2Z82C	Bacteria	S1 P1 nuclease	4.152531	7.1784051
31Q17	Bacteria	Domain of unknown function (DUF1837)	5.1958412	0
33D9E	Bacteria	-	4.403427	0
COG5514	Bacteria	Domain of unknown function (DUF1794)	7.884359	0
33668	Bacteria	Psort location Cytoplasmic, score 8.87	6.2611084	7.3350858
2ZG02	Bacteria	-	12.3408823	87.9547848
COG2057	Bacteria	Coenzyme A transferase	20.124795399999996	41.323824800000004
3307U	Bacteria	-	15.261556	2.6939156
2ZCII	Bacteria	Psort location Cytoplasmic, score	17.071998999999998	47.93962160000001
COG1806	Bacteria	Bifunctional serine threonine kinase and phosphorylase involved in the regulation of the phosphoenolpyruvate synthase (PEPS) by catalyzing its phosphorylation dephosphorylation	11.502175	14.2526764
30YR7	Bacteria	Putative amidoligase enzyme	8.396539	27.1928272
33Z5S	Bacteria	-	12.48634	13.6149542
2Z9DE	Bacteria	MvaI/BcnI restriction endonuclease family	9.7464677	0
arCOG07793	Archaea	-	1.8811651	0
arCOG01097	Archaea	Rubrerythrin	1.8811651	0
arCOG03214	Archaea	Catalyzes the reductive methylation of 2'-deoxyuridine- 5'-monophosphate (dUMP) to 2'-deoxythymidine-5'-monophosphate (dTMP) while utilizing 5,10-methylenetetrahydrofolate (mTHF) as the methyl donor and reductant in the reaction, yielding dihydrofolate (DHF) as a by-product. This enzymatic reaction provides an intracellular de novo source of dTMP, an essential precursor for DNA biosynthesis	4.7245162	0
345TI	Bacteria	Transposon-encoded protein TnpW	8.475149	23.215432
30FX7	Bacteria	-	22.545132600000002	0
32YNK	Bacteria	Protein of unknown function (DUF1292)	25.9190836	49.917351999999994
32ECX	Bacteria	-	5.191409	0
2ZQ7M	Bacteria	Domain of unknown function (DUF4906)	40.8492638	69.45949170000002
302D2	Bacteria	Domain of unknown function (DUF4906)	10.388911	6.290293
2Z7N2	Bacteria	Psort location Cytoplasmic, score	22.3275402	58.028353
32Y5H	Bacteria	YolD-like protein	5.4626245	3.3281977
COG1060	Bacteria	Radical SAM enzyme that catalyzes the addition of the adenosyl radical to the double bond of 3- (1- carboxyvinyl)oxy benzoate, leading to aminodeoxyfutalosine (AFL), a key intermediate in the formation of menaquinone (MK, vitamin K2) from chorismate	16.813707700000002	7.774146399999999
COG2368	Bacteria	4-hydroxyphenylacetate 3-hydroxylase C terminal	23.8780424	51.0885708
316Y8	Bacteria	Psort location Cytoplasmic, score 8.87	36.1920195	312.3660283
32Z9I	Bacteria	-	122.934258	327.38764000000003
32Z68	Bacteria	-	6.9616294	0
COG5577	Bacteria	Coat F domain	10.8848155	18.445189300000003
32B2X	Bacteria	-	10.100439	0
333HZ	Bacteria	-	7.717498	0
32R3T	Bacteria	Psort location Cytoplasmic, score 8.96	43.027418	2413.1158
331KJ	Bacteria	-	6.76598	0
2Z8M4	Bacteria	-	8.3314826	0
30Q8Y	Bacteria	Domain of unknown function (DUF3841)	9.121165999999999	0
30IF5	Bacteria	-	10.17341	0
33KGR	Bacteria	-	8.9511914	0
3034T	Bacteria	-	6.782274	0
arCOG01740	Archaea	Signal peptidase I	6.782274	0
COG1244	Bacteria	Elongator protein 3, MiaB family, Radical SAM	14.0814446	0
33284	Bacteria	-	6.54399	0
COG5598	Bacteria	Trimethylamine methyltransferase (MTTB)	13.6318592	0
31VXQ	Bacteria	Psort location CytoplasmicMembrane, score	14.291903900000001	0
33TUY	Bacteria	-	5.338572	0
33CBK	Bacteria	Immunity protein 17	5.338572	8.736519
2Z8D3	Bacteria	-	44.388783700000005	39.553329500000004
COG3316	Bacteria	Transposase C of IS166 homeodomain	64.8967837	368.6034877
30FV3	Bacteria	-	18.440147	0
32VRJ	Bacteria	-	8.270473	0
COG4547	Bacteria	von Willebrand factor, type A	20.867336	0
COG2236	Bacteria	Phosphoribosyl transferase domain	10.834959399999999	22.054525
30FUK	Bacteria	-	13.853099	0
COG0405	Bacteria	Psort location Extracellular, score	38.12453899999999	46.949353
31YHG	Bacteria	conserved protein found in conjugate transposon	9.9776123	12.24353
33GCN	Bacteria	-	19.530785	5.786078
32YF2	Bacteria	-	19.530785	11.4463561
33Q8I	Bacteria	-	4.6385617	14.530968300000001
325I9	Bacteria	-	18.9360902	0
32UBK	Bacteria	-	8.2527276	0
330E2	Bacteria	Domain of Unknown Function (DUF1540)	22.7137663	49.7325219
340BX	Bacteria	-	49.495438	3.9070144
COG2518	Bacteria	Methyltransferase FkbM domain	4.6555114	10.140823
32466	Bacteria	-	54.95296	89.422668
30FUP	Bacteria	-	7.1231327	0
2ZCZD	Bacteria	-	4.918511	0
33MUG	Bacteria	-	7.7652149999999995	8.146541
304R5	Bacteria	-	13.158979500000001	0
332NC	Bacteria	-	4.9215193	0
COG4189	Bacteria	Helix-turn-helix domain	3.4471714	42.5114843
32TDJ	Bacteria	Domain of unknown function (DUF4367)	27.6631775	23.5558885
32B5B	Bacteria	-	12.9216862	3.1294992
COG4954	Bacteria	Protein of unknown function (DUF2000)	8.875018	13.085422
2ZCKC	Bacteria	-	4.6955466	0
2Z8Z9	Bacteria	-	24.117793	316.47055
COG4296	Bacteria	Uncharacterized protein conserved in bacteria (DUF2262)	75.9964499	98.1425153
33WGC	Bacteria	Psort location Cytoplasmic, score 8.96	7.441446	26.191267
33AHJ	Bacteria	Psort location Cytoplasmic, score 8.87	11.9431305	0
33AWY	Bacteria	-	11.9431305	0
2ZPCC	Bacteria	HNH endonuclease	6.7180104	0
32V45	Bacteria	Psort location Cytoplasmic, score	5.4739347	20.486583
COG3473	Bacteria	Maleate cis-trans isomerase	12.2108539	0
COG4178	Bacteria	SbmA/BacA-like family	29.5169031	16.627683400000002
COG5295	Bacteria	Peptidase_G2, IMC autoproteolytic cleavage domain	33.3693057	65.46224989999999
339TR	Bacteria	-	6.743031	0
2ZC7Y	Bacteria	-	17.49279	0
32X4N	Bacteria	-	17.49279	0
2ZNIG	Bacteria	-	14.3660387	0
2Z87W	Bacteria	Protein of unknown function (DUF3801)	5.5011516	17.265215
33UA9	Bacteria	-	7.1113501	11.2257956
30ZFR	Bacteria	Psort location Cytoplasmic, score 8.96	9.838398399999999	8.789929
32T6H	Bacteria	-	11.1557968	9.3475366
33AI4	Bacteria	Cro/C1-type HTH DNA-binding domain	19.044772299999998	0
COG3836	Bacteria	HpcH/HpaI aldolase/citrate lyase family	43.797031000000004	29.141042
30KK9	Bacteria	O-antigen ligase like membrane protein	3.5226257	0
30H93	Bacteria	-	47.615005	106.47661
30HSD	Bacteria	-	16.4245273	0
31PXC	Bacteria	-	10.083563	0
2ZAMV	Bacteria	Fimbrillin-like	5.798049	100.43714899999999
330TH	Bacteria	Psort location Cytoplasmic, score	16.553426	10.064469
2Z9SY	Bacteria	EcsC protein family	14.4726388	45.610155999999996
33Q19	Bacteria	-	8.9437804	0
2ZHMX	Bacteria	-	6.076791	0
COG4558	Bacteria	Periplasmic binding protein	10.134362	0
2Z7XI	Bacteria	Psort location Cytoplasmic, score 8.96	6.0806174	6.081232999999999
33D38	Bacteria	-	8.122835	0
30FP8	Bacteria	-	12.6582287	0
30YEC	Bacteria	-	8.381963	0
30G78	Bacteria	-	11.1759495	0
COG0342	Bacteria	Part of the Sec protein translocase complex. Interacts with the SecYEG preprotein conducting channel. SecDF uses the proton motive force (PMF) to complete protein translocation after the ATP-dependent function of SecA	24.6970353	51.04212690000001
2ZA9M	Bacteria	Domain of unknown function (DUF4191)	12.184468800000001	0
3316M	Bacteria	Putative zinc-finger	6.8709826	0
COG4786	Bacteria	Flagellar basal body rod protein	24.0911741	19.071117
2ZA2X	Bacteria	COG NOG24967 non supervised orthologous group	5.3474793	20.7353597
32UGS	Bacteria	-	8.158868	0
COG3661	Bacteria	Belongs to the glycosyl hydrolase 67 family	17.0688836	74.396346
COG1071	Bacteria	Psort location Cytoplasmic, score 8.87	9.719453	47.6784665
30FSV	Bacteria	-	4.348176	0
33HAZ	Bacteria	DEAD-like helicases superfamily	17.2082217	10.953364
arCOG02297	Archaea	Belongs to the class-IV pyridoxal-phosphate-dependent aminotransferase family	3.3378074	0
arCOG04761	Archaea	Catalyzes the dephosphorylation of undecaprenyl diphosphate (UPP)	3.3378074	0
33G2Y	Bacteria	-	15.16787	20.9414865
2ZBDB	Bacteria	Transposase zinc-binding domain	104.1504746	56.8464999
332BW	Bacteria	-	102.45999499999999	22.5335965
2Z97E	Bacteria	-	15.446197599999998	5.4732125
31QAT	Bacteria	Phage minor structural protein GP20	6.6884193	4.514564
33FST	Bacteria	-	6.6884193	0
31S5A	Bacteria	Domain of unknown function (DUF4315)	18.018805	0
33PT1	Bacteria	-	5.151526	0
32XGR	Bacteria	-	3.3527846	0
313T1	Bacteria	-	6.7141776	0
31397	Bacteria	Protein of unknown function (DUF3455)	9.044121	0
COG1267	Bacteria	Lipid phosphatase which dephosphorylates phosphatidylglycerophosphate (PGP) to phosphatidylglycerol (PG)	9.302524	9.150593
32ASC	Bacteria	-	10.4723701	0
30FVP	Bacteria	-	5.9432797	0
COG1352	Bacteria	Methyltransferase, chemotaxis proteins	12.8817079	22.849887799999998
COG3107	Bacteria	LppC putative lipoprotein	7.0052113	5.3763194
31K7H	Bacteria	-	8.532794	0
COG2105	Bacteria	PFAM AIG2 family protein	26.359726699999996	220.22280209999997
COG2951	Bacteria	Transglycosylase SLT domain	7.7670693	0
33PME	Bacteria	-	26.288832000000003	0
2ZC29	Bacteria	Psort location Cytoplasmic, score 8.87	14.700894	10.4492837
32UMJ	Bacteria	YodL-like	10.0097095	6.709646
arCOG02635	Archaea	N-6 DNA Methylase	27.1283256	3.484927
COG4772	Bacteria	TonB dependent receptor	28.3581935	131.8510066
33IAG	Bacteria	-	3.1208858	0
33H3S	Bacteria	-	174.47502	0
COG3852	Bacteria	Histidine kinase	9.9696023	41.869533800000006
COG4567	Bacteria	response regulator	7.8123145	0
COG3955	Bacteria	Domain of unknown function (DUF1919)	5.2183423	3.1294992
32TMQ	Bacteria	-	12.7670245	13.4675987
30QNG	Bacteria	-	12.9267804	0
305A1	Bacteria	-	38.050486	0
32QT4	Bacteria	Leucine rich repeats (6 copies)	16.222763	2.9811816
320K0	Bacteria	-	8.387423	0
32VKJ	Bacteria	-	8.387423	0
32TSJ	Bacteria	-	5.5042458	0
33XAS	Bacteria	Domain of unknown function, B. Theta Gene description (DUF3872)	5.2421393	0
33VQ3	Bacteria	-	5.2421393	8.700975
2Z9MA	Bacteria	Psort location Cytoplasmic, score	14.2957471	20.423845999999998
32WTD	Bacteria	-	7.6060567	0
33CM3	Bacteria	-	6.2946677	9.00451
31FFI	Bacteria	PFAM Uncharacterised protein family UPF0236	16.823518999999997	0
30FXU	Bacteria	-	13.421264699999998	0
32GIZ	Bacteria	-	13.421264699999998	0
33CGD	Bacteria	-	8.398366	0
COG4535	Bacteria	Transporter associated domain	6.036325	0
32DRH	Bacteria	-	1.8419484	0
2Z8YI	Bacteria	Nucleotidyl transferase AbiEii toxin, Type IV TA system	11.1815605	0
32ZH1	Bacteria	-	6.0640144	65.68332980000001
315X9	Bacteria	-	6.0640144	20.03402
33SKX	Bacteria	-	3.7203956	0
31X0M	Bacteria	Transcription factor WhiB	10.902645	3.9130907
32YRT	Bacteria	Maff2 family	20.8241864	227.7234137
30R0Y	Bacteria	-	5.6102376	0
COG3541	Bacteria	Predicted nucleotidyltransferase	13.557978600000002	25.689063299999997
30FUE	Bacteria	-	5.8891234	0
COG3883	Bacteria	Branched-chain amino acid transport system / permease component	7.8570797	28.0483879
32WZZ	Bacteria	Domain of unknown function (DUF3870)	6.7055693	2.5622375
30FNG	Bacteria	-	6.723499	0
COG1448	Bacteria	Aminotransferase class I and II	18.898524000000002	25.452275900000004
30FNS	Bacteria	-	7.555571	0
32XTQ	Bacteria	Outer membrane protein beta-barrel domain	4.8636765	6.837275
342KM	Bacteria	Domain of unknown function (DUF4248)	5.407717	59.293869400000005
2ZANJ	Bacteria	Protein of unknown function (DUF3801)	97.452055	101.918245
32I4G	Bacteria	Psort location Cytoplasmic, score	5.6857452	0
320WK	Bacteria	Protein of unknown function (DUF3847)	15.0665105	0
316P9	Bacteria	COG NOG16854 non supervised orthologous group	7.134323199999999	18.7571936
2Z8BP	Bacteria	Protein of unknown function (DUF2863)	7.0537343	0
3334H	Bacteria	-	2.712975	0
