KEGG_ko	Description	Symbol	0505-0101	R1W5
K09001	anhydro-N-acetylmuramic acid kinase [EC:2.7.1.170]	anmK	18.0470078	27.8054535
K15270	S-adenosylmethionine uptake transporter	sam	40.0250834	0
K00841	aminotransferase [EC:2.6.1.-]	patA	21.9893607	16.330283
K00102	D-lactate dehydrogenase (cytochrome) [EC:1.1.2.4]	LDHD, dld	45.522534500000006	8.53886
K07811	trimethylamine-N-oxide reductase (cytochrome c) [EC:1.7.2.3]	torA	48.937263400000006	13.2281005
K07812	trimethylamine-N-oxide reductase (cytochrome c) [EC:1.7.2.3]	torZ	48.937263400000006	16.6099786
K10763	DnaA-homolog protein	hda	7.3806276	0
K02574	ferredoxin-type protein NapH	napH	15.5019869	6.7830086000000005
K02573	ferredoxin-type protein NapG	napG	10.2569837	14.2723927
K00795	farnesyl diphosphate synthase [EC:2.5.1.1 2.5.1.10]	ispA	13.7696973	3.0314665
K03756	putrescine:ornithine antiporter	potE	15.421883600000001	6.2403703
K10985	galactosamine PTS system EIIC component	agaC	25.008352800000004	0
K02841	heptosyltransferase I [EC:2.4.-.-]	waaC, rfaC	18.3365256	17.2385347
K00364	GMP reductase [EC:1.7.1.7]	guaC, GMPR	7.8745427	3.5043416
K13643	Rrf2 family transcriptional regulator, iron-sulfur cluster assembly transcription factor	iscR	9.911517	0
K10014	histidine transport system substrate-binding protein	hisJ	12.0179788	2.8854556
K10037	glutamine transport system permease protein	glnP	9.911517	5.934239
K16922	putative peptide zinc metalloprotease protein	yydH	15.1863067	6.0804343
K06726	D-ribose pyranase [EC:5.4.99.62]	rbsD	30.2240603	39.6504983
K07673	two-component system, NarL family, nitrate/nitrite sensor histidine kinase NarX [EC:2.7.13.3]	narX	5.1463485	3.354823
K11041	exfoliative toxin A/B	eta	7.8320827	13.793841
K03182	4-hydroxy-3-polyprenylbenzoate decarboxylase [EC:4.1.1.98]	ubiD	51.55976549999999	46.7034487
K16371	D-tagatose-1,6-bisphosphate aldolase subunit GatZ/KbaZ	gatZ-kbaZ	64.0348446	226.8095431
K07320	ribosomal protein L3 glutamine methyltransferase [EC:2.1.1.298]	prmB	6.118446	0
K13653	AraC family transcriptional regulator	K13653	30.7371004	23.1637447
K03562	biopolymer transport protein TolQ	tolQ	9.0764084	10.4957733
K03560	biopolymer transport protein TolR	tolR	8.6595777	5.3114657
K09862	uncharacterized protein	K09862	7.7736583	0
K02197	cytochrome c-type biogenesis protein CcmE	ccmE	6.8450046	3.9875076
K02198	cytochrome c-type biogenesis protein CcmF	ccmF	27.4318747	0
K07659	two-component system, OmpR family, phosphate regulon response regulator OmpR	ompR	11.6224623	2.6264272
K12678	autotransporter family porin	aidA-I, misL	13.4793424	13.7014186
K13818	molybdopterin-guanine dinucleotide biosynthesis protein [EC:2.7.7.77]	mobAB	59.909132	249.5795863
K06904	uncharacterized protein	K06904	49.067008	33.7050253
K10227	polyol transport system substrate-binding protein	smoE, mtlE	11.993410999999998	0
K01027	3-oxoacid CoA-transferase [EC:2.8.3.5]	OXCT	11.6453642	18.7441641
K01028	3-oxoacid CoA-transferase subunit A [EC:2.8.3.5]	scoA	17.90558	40.048547600000006
K01031	3-oxoadipate CoA-transferase, alpha subunit [EC:2.8.3.6]	pcaI	11.6453642	3.0097096
K01034	acetate CoA/acetoacetate CoA-transferase alpha subunit [EC:2.8.3.8 2.8.3.9]	atoD	16.1036683	32.1129455
K19540	fructoselysine transporter	frlA	19.046342199999998	0
K21350	sucrose 6(F)-phosphate phosphorylase [EC:2.4.1.329]	E2.4.1.329	7.6578975	60.6625993
K03407	two-component system, chemotaxis family, sensor kinase CheA [EC:2.7.13.3]	cheA	29.496809400000004	45.6440997
K15482	effector protein SidC	sidC	5.565888	10.3230527
K09707	uncharacterized protein	K09707	28.505220700000002	0
K01727	hyaluronate lyase [EC:4.2.2.1]	hysA, hylA, hylB	26.6309185	29.4513433
K03583	exodeoxyribonuclease V gamma subunit [EC:3.1.11.5]	recC	18.475542	0
K16238	ethanolamine permease	eat, eutP	11.3065635	3.4124558
K16165	fumarylpyruvate hydrolase [EC:3.7.1.20]	nagK	5.836764	0
K00372	assimilatory nitrate reductase catalytic subunit [EC:1.7.99.-]	nasA	12.5675811	0
K17242	alpha-1,4-digalacturonate transport system permease protein	aguF	15.5411739	2.7589006
K07484	transposase	K07484	121.8070128	206.70367510000003
K03071	preprotein translocase subunit SecB	secB	12.611082	0
K01011	thiosulfate/3-mercaptopyruvate sulfurtransferase [EC:2.8.1.1 2.8.1.2]	TST, MPST, sseA	29.818316300000003	4.6884174
K04061	flagellar biosynthesis protein	flhB2	7.948851	45.6858307
K06351	inhibitor of KinA	kipI	27.3323405	8.4496851
K06350	antagonist of KipI	kipA	45.50329669999999	16.0370052
K18545	streptogrisin B [EC:3.4.21.81]	sprB	8.661218	0
K21395	TRAP-type transport system periplasmic protein	yiaO	38.940005299999996	110.51402189999999
K02598	nitrite transporter	nirC	5.582232	16.173493
K06212	formate transporter	focA	11.2115922	3.319416
K20541	cellulose synthase operon protein B	bcsB	36.860223100000006	7.0204163
K00694	cellulose synthase (UDP-forming) [EC:2.4.1.12]	bcsA	24.630495699999997	11.6169706
K00171	pyruvate ferredoxin oxidoreductase delta subunit [EC:1.2.7.1]	porD	8.871091499999999	0
K03186	flavin prenyltransferase [EC:2.5.1.129]	ubiX, bsdB, PAD1	31.9751179	40.814983100000006
K02775	galactitol PTS system EIIC component	gatC, sgcC	36.0357976	68.5121939
K02774	galactitol PTS system EIIB component [EC:2.7.1.200]	gatB, sgcB	13.5483562	0
K00823	4-aminobutyrate aminotransferase [EC:2.6.1.19]	puuE	13.400754000000001	0
K10543	D-xylose transport system substrate-binding protein	xylF	26.3560042	19.921452600000002
K10820	galactofuranose transport system ATP-binding protein [EC:7.5.2.9]	ytfR	26.3560042	12.980582
K01772	protoporphyrin/coproporphyrin ferrochelatase [EC:4.98.1.1 4.99.1.9]	hemH, FECH	24.020444599999998	5.481737
K07270	glycosyl transferase, family 25	K07270	8.897358	0
K02478	two-component system, LytTR family, sensor kinase [EC:2.7.13.3]	K02478	55.0988845	2.8334653
K07704	two-component system, LytTR family, sensor histidine kinase LytS [EC:2.7.13.3]	lytS	57.6292881	2.8334653
K18856	D-alanine---D-serine ligase [EC:6.3.2.35]	vanC, vanE, vanG	13.8789631	26.863248000000002
K09131	uncharacterized protein	K09131	8.775009	9.42366
K01026	propionate CoA-transferase [EC:2.8.3.1]	pct	81.6707558	73.69644149999999
K13771	Rrf2 family transcriptional regulator, nitric oxide-sensitive transcriptional repressor	nsrR	8.152445	5.9770652
K05916	nitric oxide dioxygenase [EC:1.14.12.17]	hmp, YHB1	8.152445	0
K02416	flagellar motor switch protein FliM	fliM	20.1073825	11.5945713
K15599	putative hydroxymethylpyrimidine transport system permease protein	thiX	24.0317797	16.9788287
K15600	putative hydroxymethylpyrimidine transport system ATP-binding protein	thiZ	18.4902925	18.634579700000003
K04028	ethanolamine utilization protein EutN	eutN	13.472510199999999	13.0469313
K04024	ethanolamine utilization protein EutJ	eutJ	13.2670581	19.9982744
K02387	flagellar basal-body rod protein FlgB	flgB	13.885893	3.242419
K02388	flagellar basal-body rod protein FlgC	flgC	12.4611731	7.0628153000000005
K02566	5'-nucleotidase [EC:3.1.3.5]	nagD	15.498143	38.163268
K07318	adenine-specific DNA-methyltransferase [EC:2.1.1.72]	K07318	6.800015	11.757146299999999
K17462	putative AdoMet-dependent methyltransferase [EC:2.1.1.-]	yrrT	5.4492216	2.5415325
K20609	putative aminopeptidase [EC:3.4.11.-]	sgcX	8.1243105	27.87865
K01040	glutaconate CoA-transferase, subunit B [EC:2.8.3.12]	gctB	17.914168099999998	12.9815243
K01039	glutaconate CoA-transferase, subunit A [EC:2.8.3.12]	gctA	15.8960917	19.6459446
K13607	cinnamoyl-CoA:phenyllactate CoA-transferase [EC:2.8.3.17]	fldA	10.217493300000001	8.5948064
K09773	[pyruvate, water dikinase]-phosphate phosphotransferase / [pyruvate, water dikinase] kinase [EC:2.7.4.28 2.7.11.33]	ppsR	11.502175	14.2526764
K19092	toxin ParE1/3/4	parE1_3_4	5.888966	0
K05020	glycine betaine transporter	opuD, betL	13.6595268	2.5622375
K18888	ATP-binding cassette, subfamily B, multidrug efflux pump	efrB, efrF	31.7994167	20.7334797
K02081	DeoR family transcriptional regulator, aga operon transcriptional repressor	agaR	29.5585558	31.7018327
K02530	DeoR family transcriptional regulator, lactose phosphotransferase system repressor	lacR	13.560099399999999	4.6252155
K18285	aminodeoxyfutalosine synthase [EC:2.5.1.120]	mqnE	6.450726	3.4657264
K00483	4-hydroxyphenylacetate 3-monooxygenase [EC:1.14.14.9]	hpaB	20.7910792	51.0885708
K14534	4-hydroxybutyryl-CoA dehydratase / vinylacetyl-CoA-Delta-isomerase [EC:4.2.1.120 5.3.3.3]	abfD	12.9165225	51.0885708
K01857	3-carboxy-cis,cis-muconate cycloisomerase [EC:5.5.1.2]	pcaB	10.932815299999998	0
K09800	translocation and assembly module TamB	tamB	30.211682999999997	50.5222099
K02475	two-component system, CitB family, response regulator	K02475	14.0139251	38.5152776
K11615	two-component system, CitB family, response regulator MalR	malR	14.0139251	46.269105599999996
K11692	two-component system, CitB family, response regulator DctR	K11692, dctR	14.0139251	38.5152776
K11712	two-component system, LuxR family, response regulator DctR	dctR	20.3635321	38.5152776
K07552	MFS transporter, DHA1 family, multidrug resistance protein	bcr, tcaB	23.682108799999998	26.5409786
K15792	MurE/MurF fusion protein [EC:6.3.2.13 6.3.2.10]	murEF	9.9559546	12.5056236
K07101	uncharacterized protein	K07101	9.260266	13.927531000000002
K00681	gamma-glutamyltranspeptidase / glutathione hydrolase [EC:2.3.2.2 3.4.19.13]	ggt	35.245582399999996	40.5955217
K01584	arginine decarboxylase [EC:4.1.1.19]	adiA	24.716017700000002	7.389478
K14392	sodium/pantothenate symporter	panF	16.4421723	31.095750800000005
K21009	polysaccharide biosynthesis protein PelD	pelD	27.462122	5.1193944
K18456	8-oxoguanine deaminase [EC:3.5.4.32]	E3.5.4.32	4.727489	0
K01799	maleate isomerase [EC:5.2.1.1]	nicE, maiA	12.2108539	0
K02471	vitamin B12/bleomycin/antimicrobial peptide transport system ATP-binding/permease protein	bacA, bclA	29.5169031	16.627683400000002
K07273	lysozyme	acm	25.058141099999997	43.76572639999999
K02510	4-hydroxy-2-oxoheptanedioate aldolase [EC:4.1.2.52]	hpaI, hpcH	26.1154162	11.0853868
K12660	2-dehydro-3-deoxy-L-rhamnonate aldolase [EC:4.1.2.53]	rhmA	18.8399858	6.0372509999999995
K11062	probable enterotoxin D	entD	12.035578000000001	25.145637999999998
K07289	AsmA protein	asmA	12.3713124	15.8016001
K03074	preprotein translocase subunit SecF	secF	10.8897535	23.7096033
K08279	carnitine operon protein CaiE	caiE	5.086399	4.904712
K02390	flagellar hook protein FlgE	flgE	30.5567427	35.871476300000005
K02392	flagellar basal-body rod protein FlgG	flgG	24.0911741	19.071117
K01235	alpha-glucuronidase [EC:3.2.1.139]	aguA	17.0688836	74.396346
K21417	acetoin:2,6-dichlorophenolindophenol oxidoreductase subunit beta [EC:1.1.1.-]	acoB	14.4995026	22.6177029
K02200	cytochrome c-type biogenesis protein CcmH	ccmH	17.97281	0
K16210	oligogalacturonide transporter	togT, rhiT	32.885555	24.0196924
K03892	ArsR family transcriptional regulator, arsenate/arsenite/antimonite-responsive transcriptional repressor	arsR	15.2910016	47.720759900000004
K00076	7-alpha-hydroxysteroid dehydrogenase [EC:1.1.1.159]	hdhA	18.679073799999998	85.3028321
K00385	anaerobic sulfite reductase subunit C	asrC	21.2929205	15.338277
K01095	phosphatidylglycerophosphatase A [EC:3.1.3.27]	pgpA	9.302524	9.150593
K00575	chemotaxis protein methyltransferase CheR [EC:2.1.1.80]	cheR	12.8817079	22.849887799999998
K08305	membrane-bound lytic murein transglycosylase B [EC:4.2.2.-]	mltB	7.7670693	0
K07710	two-component system, NtrC family, sensor histidine kinase AtoS [EC:2.7.13.3]	atoS	7.8123145	4.8109317
K15012	two-component system, response regulator RegA	regA, regR, actR	7.8123145	0
K06189	hemolysin (HlyC) family protein	corC, tlyC	6.036325	4.8888288
K19504	glucoselysine-6-phosphate deglycase	gfrE	6.846	0
K18997	chaperone modulatory protein CbpM	cbpM	6.083949	4.7509766
K16291	L,D-transpeptidase ErfK/SrfK	erfK	6.4922702	2.4619544
K22231	scyllo-inosose 3-dehydrogenase [EC:1.1.1.-]	iolM	12.0713764	0
K06211	HTH-type transcriptional regulator, transcriptional repressor of NAD biosynthesis genes [EC:2.7.7.1 2.7.1.22]	nadR	13.366584	3.201167
K07474	phage terminase small subunit	xtmA	29.755755	39.6304434
K00832	aromatic-amino-acid transaminase [EC:2.6.1.57]	tyrB	16.9454454	25.452275900000004
K04760	transcription elongation factor GreB	greB	11.6932941	3.3106806
K01483	ureidoglycolate lyase [EC:4.3.2.3]	allA	10.054803099999999	0
K01455	formamidase [EC:3.5.1.49]	E3.5.1.49	16.3048478	2.424005
K18360	phenylacetyl-CoA:acceptor oxidoreductase accessory protein	padA	14.368901300000001	6.290293
K13049	carboxypeptidase PM20D1 [EC:3.4.17.-]	PM20D1	34.4198304	0
K00339	NADH-quinone oxidoreductase subunit J [EC:7.1.1.2]	nuoJ	7.2160957	26.541105400000003
K00338	NADH-quinone oxidoreductase subunit I [EC:7.1.1.2]	nuoI	5.1685934	34.00136560000001
K00337	NADH-quinone oxidoreductase subunit H [EC:7.1.1.2]	nuoH	11.911623899999999	68.8684359
K20543	cellulose synthase operon protein C	bcsC	18.3014333	0
K13810	transaldolase / glucose-6-phosphate isomerase [EC:2.2.1.2 5.3.1.9]	tal-pgi	15.220998299999998	56.0505741
K07535	2-hydroxycyclohexanecarboxyl-CoA dehydrogenase [EC:1.1.1.-]	badH	7.6949162	0
K22187	alpha-ketoglutaric semialdehyde dehydrogenase [EC:1.2.1.-]	xylA	13.2246261	2.6710374
K09935	N-glycosidase YbiA [EC:3.2.2.-]	ybiA	95.02558619999999	49.67896030000001
K12681	pertactin	prn	8.052237	0
K12683	serum resistance protein	brkA	8.052237	0
K00130	betaine-aldehyde dehydrogenase [EC:1.2.1.8]	betB, gbsA	15.736216	20.5992875
K09005	uncharacterized protein	K09005	14.709615099999999	0
K01138	uncharacterized sulfatase [EC:3.1.6.-]	K01138	15.988148	26.4479616
K09969	general L-amino acid transport system substrate-binding protein	aapJ, bztA	8.6976	0
K10001	glutamate/aspartate transport system substrate-binding protein	gltI, aatJ	8.6976	0
K06605	myo-inositol catabolism protein IolH	iolH	7.57533	0
K10747	DNA ligase 1 [EC:6.5.1.1 6.5.1.6 6.5.1.7]	LIG1	11.1486083	5.297089
K09007	GTP cyclohydrolase IB [EC:3.5.4.16]	folE2	8.434679	28.3394635
K06020	energy-dependent translational throttle protein EttA	ettA	28.1797288	10.180985
K02348	ElaA protein	elaA	9.1661513	6.778333
K03610	septum site-determining protein MinC	minC	27.9817212	62.1727798
K02007	cobalt/nickel transport system permease protein	cbiM	17.8657496	44.072082200000004
K02009	cobalt/nickel transport protein	cbiN	12.3711432	39.689115099999995
K02008	cobalt/nickel transport system permease protein	cbiQ	20.157866	44.3900633
K05597	glutamin-(asparagin-)ase [EC:3.5.1.38]	aspQ, ansB, ansA	15.5540017	0
K02808	@	@	32.6064018	9.2172726
K21169	enediyne biosynthesis protein CalE2	calE2	6.946778	0
K17202	erythritol transport system substrate-binding protein	K17202, eryG	17.218429699999998	0
K13766	methylglutaconyl-CoA hydratase [EC:4.2.1.18]	liuC	5.213834	0
K15587	nickel transport system ATP-binding protein [EC:7.2.2.11]	nikD, cntD	26.519002800000003	59.0877749
K19804	lipopolysaccharide assembly protein B	lapB	11.467070099999999	0
K18120	4-hydroxybutyrate dehydrogenase [EC:1.1.1.61]	4hbD, abfH	13.5581894	43.9403929
K03481	RpiR family transcriptional regulator, glv operon transcriptional regulator	glvR	21.6701009	2.2626953
K02406	flagellin	fliC, hag	33.6208606	74.344107
K07559	putative RNA 2'-phosphotransferase [EC:2.7.1.-]	kptA	15.6896445	3.4753003
K00627	pyruvate dehydrogenase E2 component (dihydrolipoamide acetyltransferase) [EC:2.3.1.12]	DLAT, aceF, pdhC	11.5348923	33.0025883
K11202	fructose-like PTS system EIIB component [EC:2.7.1.-]	fryB	8.5388293	0
K03289	MFS transporter, NHS family, nucleoside permease	nupG	10.8215136	78.19018270000001
K11537	MFS transporter, NHS family, xanthosine permease	xapB	10.8215136	78.19018270000001
K05570	multicomponent Na+:H+ antiporter subunit F	mnhF, mrpF	14.573951999999998	16.8627531
K05569	multicomponent Na+:H+ antiporter subunit E	mnhE, mrpE	13.672092	16.986551400000003
K19545	lincosamide nucleotidyltransferase A/C/D/E	lnuA_C_D_E, lin	107.432825	144.792849
K01364	streptopain [EC:3.4.22.10]	speB	28.836464	28.7041156
K03319	divalent anion:Na+ symporter, DASS family	TC.DASS	24.135123599999996	20.971385299999998
K08738	cytochrome c	CYC	4.832843	6.9314528
K15739	D-alanine---(R)-lactate ligase [EC:6.1.2.1]	vanB, vanA, vanD	7.5447117	16.8292577
K02389	flagellar basal-body rod modification protein FlgD	flgD	6.3154803	8.471775
K03722	ATP-dependent DNA helicase DinG [EC:5.6.2.3]	dinG	73.1800779	132.53325270000002
K21993	formate transporter	fdhC	13.5084384	16.7909904
K06384	stage II sporulation protein M	spoIIM	17.5623668	15.3098863
K02556	chemotaxis protein MotA	motA	16.034506800000003	16.4896925
K15534	beta-D-galactosyl-(1->4)-L-rhamnose phosphorylase [EC:2.4.1.247]	K15534	6.975061	0
K12071	conjugal transfer pilus assembly protein TraD	traD	6.6632633	0
K07014	uncharacterized protein	K07014	9.5106661	8.7299474
K03748	SanA protein	sanA	10.2181793	14.725132000000002
K01444	N4-(beta-N-acetylglucosaminyl)-L-asparaginase [EC:3.5.1.26]	AGA, aspG	7.3349269999999995	5.8529868
K15355	malonyl CoA-acyl carrier protein transacylase	K15355	19.9613403	0
K00303	sarcosine oxidase, subunit beta [EC:1.5.3.24 1.5.3.1]	soxB	4.778316	7.6442089
K03153	glycine oxidase [EC:1.4.3.19]	thiO	4.778316	0
K05946	N-acetylglucosaminyldiphosphoundecaprenol N-acetyl-beta-D-mannosaminyltransferase [EC:2.4.1.187]	tagA, tarA	16.821780599999997	119.64236389999999
K01905	acetate---CoA ligase (ADP-forming) subunit alpha [EC:6.2.1.13]	acdA	22.8011819	0
K22224	acetate---CoA ligase (ADP-forming) subunit beta [EC:6.2.1.13]	acdB	22.8011819	0
K12072	conjugative transfer pilus assembly protein TraH	traH	16.228403	0
K18009	meso-butanediol dehydrogenase / (S,S)-butanediol dehydrogenase / diacetyl reductase [EC:1.1.1.- 1.1.1.76 1.1.1.304]	budC	39.58449	172.7075
K01563	haloalkane dehalogenase [EC:3.8.1.5]	dhaA	7.468673	0
K01297	muramoyltetrapeptide carboxypeptidase [EC:3.4.17.13]	ldcA	13.0572412	35.0993945
K18012	L-erythro-3,5-diaminohexanoate dehydrogenase [EC:1.4.1.11]	kdd	15.407095499999999	20.6829275
K03179	4-hydroxybenzoate polyprenyltransferase [EC:2.5.1.39]	ubiA	12.6974821	11.8880357
K22292	N-acetyl-D-muramate 6-phosphate phosphatase [EC:3.1.3.105]	mupP	6.5580144	0
K01120	3',5'-cyclic-nucleotide phosphodiesterase [EC:3.1.4.17]	cpdP	10.1039893	0
K03651	3',5'-cyclic-AMP phosphodiesterase [EC:3.1.4.53]	cpdA	16.6340644	20.8409624
K09144	uncharacterized protein	K09144	3.2816818	0
K02533	tRNA/rRNA methyltransferase [EC:2.1.1.-]	lasT	12.195121099999998	8.546595
K20757	threo-3-hydroxy-D-aspartate ammonia-lyase [EC:4.3.1.27]	dthadh	8.6898714	0
K03325	arsenite transporter	ACR3, arsB	4.2801504	38.8610668
K18491	homeobox protein ESX1	ESX1	13.4374622	0
K06937	7,8-dihydro-6-hydroxymethylpterin dimethyltransferase [EC:2.1.1.-]	K06937	9.5858335	6.3060584
K01118	FMN-dependent NADH-azoreductase [EC:1.7.1.17]	acpD, azoR	12.0644828	13.5715269
K02422	flagellar secretion chaperone FliS	fliS	12.0649875	15.6331205
K05589	cell division protein FtsB	ftsB	5.638649	20.290226
K18887	ATP-binding cassette, subfamily B, multidrug efflux pump	efrA, efrE	22.091709499999997	52.73173100000001
K10806	acyl-CoA thioesterase YciA [EC:3.1.2.-]	yciA	4.040176	17.533521
K10925	MSHA pilin protein MshB	mshB	4.3805227	0
K12060	conjugal transfer pilus assembly protein TraU	traU	20.3552076	6.005053
K21029	molybdopterin-synthase adenylyltransferase [EC:2.7.7.80]	moeB	27.078149	86.71566229999999
